attitude,hospital,comment
5,上海市第十人民医院,杨主任耐心，细致，专业。难得的好医生！
5,上海市第十人民医院,感觉很亲切，态度也很好，满意。
5,上海市第十人民医院,李主任：细致耐心，医术高超！
5,上海市第十人民医院,吴医生十分敬业，耐心回答我所有的问题，并且给予很好的建议。谢谢！
5,上海市第十人民医院,态度很好，很热情
5,上海市第十人民医院,王医生很亲切，详细询问病情，开了化验单，星期一取化验单在看。
5,上海市第十人民医院,经验丰富，等待下次复诊确认病情
4,上海市第十人民医院,第一次找王医生看等候时间太长了，说明医生对病人的解说来得细心吧。妈妈的糖尿病血糖的控制等待观察
4,上海市第十人民医院,跟其医院一样问诊，验血…
5,上海市第十人民医院,曲主任很专业并且经验丰富，能准确的解答我的疑惑
5,上海市第十人民医院,盛医生热情服务，很少碰到这么好的医生。感谢
3,上海市第十人民医院,不用叫号系统，完全人工排队，也是醉了。医生太忙了，没有时间好好问诊，直接开药，服药五天，药效无用，看来下次只能换医院了，
1,上海市第十人民医院,候珍时间长了要死，动作慢，态度我也不想说了，我是来看病的，多问几句就嫌烦，而且会把病说的很严重，造成病人的心里负面情绪，我被查出来有那么点的轻微甲减，就要我吃那种一辈子摆脱不了的药，我同样拿着报告去了瑞金医院，人家医生就说轻微而已，没什么不 [详细]
5,上海市第十人民医院,医生很好，我没半年复查一次
5,上海市第十人民医院,挂号后不用排队，直接就诊，很方便。
5,上海市第十人民医院,医生态度很好
5,上海市第十人民医院,我是昨天去接受曲教授的治疗的，感觉曲教授会站在病人的角度考虑，会把治疗方案分析给我听，告知我所采取治疗方式优势，还建议我不必要挂特需门诊，不花不必要的钱。总之曲教授是自始至终都为病人着想的，我很满意。
5,上海市第十人民医院,曲主任非常耐心，仔细询问病史，答疑解惑。医术非常好！
5,上海市第十人民医院,非常棒
5,上海市第十人民医院,吴医生十分敬业，热情服务待人亲切，每天必早到岗约一个小时，长期坚持持之以恒，应该评为劳模！
5,上海市第十人民医院,很耐心
5,上海市第十人民医院,我是单纯性肥胖，因为身体原因运动效果不大。吴医生让我吃代谢病的药一个月瘦了5斤，希望在医生的指导下减到正常的体重。
5,上海市第十人民医院,这次检查了骨密度，病情有所好转。盛医生要求我继续药物治疗，因为这药对我病症有效的，要我按原耒的服药要求继续，不要停。
5,上海市第十人民医院,虽然人很多等了很久，但是一切值得，盛主任经验很丰富，对待每位病人都很负责任的。没有像有些医生敷衍了事，赞！
1,上海市第十人民医院,很敷衍、一分钟没到就打发走了
1,上海市第十人民医院,医生性子急躁，付了个挂号费还是没看明白是什么病，说了个比较专业的病症，听不懂，反复问了医生他又不耐心凉解，在病历本上写的龙飞凤舞，一个字都看不懂，白挂了他的号
5,上海市第十人民医院,每次检查好贵啊，都是小2000，不过医生水平还是值得认可的
5,上海市第十人民医院,盛医生人很好，经验丰富，就是诊室里面挤满人，
5,上海市第十人民医院,盛医生医学知识丰富，态度亲切。
5,上海市第十人民医院,大夫非常耐心，很满意
5,上海市第十人民医院,非常满意。。。赞
5,上海市第十人民医院,李主任医术高超，对待病人态度很热情
5,上海市第十人民医院,挂号后需要自己排队，不是叫号。第一次不知道到中午才去看上。
1,上海市第十人民医院,血糖30+这医生都不让住院！！！！！配的药和打胰岛素还退不下来，慎重选择医生！！
5,上海市第十人民医院,细心认真
5,上海市第十人民医院,医生很负责，热情亲切。
1,上海市第十人民医院,预约停诊，在约，约不了了
3,上海市第十人民医院,很敷衍，急着赶人走，都没说上1分钟
5,上海市第十人民医院,埋线二个月减肥19斤！
5,上海市第十人民医院,曲主任问诊很仔细，对病人检查数据查看的很认真，工作十分敬业。
5,上海市第十人民医院,孙医师认真负责，医术精湛，为病患排忧解痛，穴位找的很精准，蛮佩服的，我的颈椎痛肩膀痛有了很大好转，谢谢！
5,上海市第十人民医院,特别靠谱的一个医生，我把爸有点肾积水还帮我们联系别的科室的医生，住院还让护士长帮忙留一个床位，我爸妈一个劲的说现在的医生怎么那么好
5,上海市第十人民医院,医生态度和蔼，看病认真
5,上海市第十人民医院,医生让我第一个看，人很好
4,上海市第十人民医院,家里老头看过好几次，医生耐心，说的很清楚
5,上海市第十人民医院,经验丰富，诊断准确。
5,上海市第十人民医院,医生认真负责，经验丰富，诊断准确。
5,上海市第十人民医院,非常认真，和蔼可亲，医学水平高超。
5,上海市第十人民医院,为啥短信告知7月29曰开始停诊了
5,上海市第十人民医院,明天会诊
5,上海市第十人民医院,李医生经验丰富，态度和蔼可亲，医术高明。
5,上海市第十人民医院,人好，医术高超
1,上海市第十人民医院,问问题很不耐烦，回答很不专业。体检上面癌胚抗原高了，问医生是不是血糖引起的他也没说是啥引起的，就说这个没关系。感受不好，像挂了个假的专家号。
5,上海市第十人民医院,程医生看病非常仔细认真，经验丰富对患者也很亲切。
5,上海市第十人民医院,很好的医生
5,上海市第十人民医院,热情 细致
5,上海市第十人民医院,细致，经验丰富，亲切敬业
5,上海市第十人民医院,很好的醫生。
5,上海市第十人民医院,王主任专业、认真、随和、负责、有耐心！
5,上海市第十人民医院,盛医生有丰富的工作经验 对病人热情亲切 很负责任的一位好医生 我是糖尿病初期患者 我会一直去找她指点看病
5,上海市第十人民医院,专业，态度好
1,上海市第十人民医院,看病时医生问一些完全不相关的问题 没有重点 非常不专业
5,上海市第十人民医院,医生很亲切，耐心，调整了药物并给于饮食方面的注意事项。
5,上海市第十人民医院,李医生热情亲切，经验丰富，医术高明，医德高尚。
5,上海市第十人民医院,李医生经验丰富，热情亲切，医术高明。
5,上海市第十人民医院,李医生经验丰富，态度和蔼可亲，医术高明。
5,上海市第十人民医院,问询仔细检查认真
5,上海市第十人民医院,谢谢医生建议
5,上海市第十人民医院,杨医生非常耐心和善。
5,上海市第十人民医院,更换药后，血糖有明显下降。效果很好。
5,上海市第十人民医院,热情亲切
5,上海市第十人民医院,非常的有耐心。
5,上海市第十人民医院,曲医生你好，我5/7查的甲状腺血指标出来了，全段甲状旁腺激素<3，能帮我约个时间再来看看！
4,上海市第十人民医院,医生诊疗挺仔细，态度也较佳。但是能否请医院管管就诊次序，乱糟糟的，一帮子老头老太围着叽叽喳喳的，还时不时来个插队。
5,上海市第十人民医院,热情亲切，妙手回春，经验丰富。
5,上海市第十人民医院,老公是垂体瘤术后的甲减，当时是食欲不振，全身无力，几次都像是昏迷，经过李医生治疗，简直就像是换了一个人，精神也好了，思路敏捷，又找回了原有的自信。李医生精湛的医术给病人及病人家属带来了无比的幸福，这是病人家属真真切切的体会~~
5,上海市第十人民医院,两次预约韩医生有事未出诊，期待韩医生何时出诊，等回复？
5,上海市第十人民医院,非常好
5,上海市第十人民医院,跟据我的体检报告，让我随访
